V2,V3,V4,V7,V9,V10,V11,V12,V14,V16,V17,V18,Class
0.990255623,2.090669251,1.269053854,0.69208075,1.581798334,0.450206745,0.378900167,-3.793500753,1.472010773,-0.250048015,0.434146962,0.623285404,0
1.191586572,2.11007183,1.225626948,0.854057588,1.418712191,0.402307408,0.54632576,-3.290895305,1.278987371,-0.298677575,0.380323996,0.506406775,0
1.65553354,1.760000868,1.359433417,0.40558688,0.837249318,-0.079832813,0.87470084,-2.073036845,1.501393308,-0.26500692,0.678635289,0.267181544,0
1.161963008,2.537271174,0.607452692,1.575494957,2.108136987,1.109779571,1.187085543,-3.02584728,0.334553291,-0.309467083,-0.230945238,0.070289231,0
1.493473142,1.624389571,1.247367931,0.423858488,1.456889445,0.500829622,0.425543989,-3.109017553,1.52693218,-0.1876192,0.540030592,0.520019074,0
0.185411103,1.857002444,2.625675359,-1.050509509,1.07822938,0.410744188,2.237912364,-2.310505578,1.647487648,1.168256269,-0.044721919,0.838388886,0
1.06228254,1.75950559,1.003932499,0.604183635,0.680586218,0.01058458,1.606949033,-2.107742555,1.454447998,0.176756016,-0.130002159,1.166482152,0
1.981468489,1.327612569,1.373671777,-0.170852268,0.883888455,0.042676331,0.748755899,-1.880404197,1.753639135,-0.169565745,0.844427389,0.279261934,0
1.049522996,1.809870177,1.036584501,0.590810835,0.704919714,0.016850682,1.692229517,-2.182438375,1.507266211,0.147396962,-0.067204226,1.149535563,0
0.751007632,1.96249027,0.735510002,0.829397316,1.529683121,-0.247983908,0.273082808,-2.741573892,0.947411208,-0.846481585,0.811358625,-0.193338228,0
1.015743579,1.945830047,1.125588199,0.557873756,0.771034088,0.033865928,1.907223623,-2.383033379,1.647316846,0.072101849,0.095673122,1.107215484,0
1.142216274,2.104981237,1.183339156,0.488675121,0.715623745,0.152093666,2.347482878,-1.847522337,1.470121508,-0.077336068,0.165272053,0.884089044,0
0.242404189,0.726255816,1.274202455,-0.237634353,1.184706049,-0.184387958,1.958114724,-1.733800445,1.847429376,0.634511918,-0.18526089,0.791542804,0
1.865050597,1.978868286,0.978848708,0.129588471,1.700076622,1.307130852,2.498085826,-2.483601725,1.30600088,-0.24076244,0.285353814,0.942457011,0
0.9809011,1.938111304,1.131584635,0.525223418,0.843786481,0.048043774,1.829816949,-2.638077523,1.743771414,0.093140365,0.125290117,1.164663247,0
1.097444597,1.729609982,1.119287112,0.692653615,0.972879728,-0.15208439,-0.137731736,-2.911945023,1.299010045,-0.006489511,0.128627211,0.700602654,0
0.896751642,2.180054956,0.173605985,0.58495076,0.493154043,-0.862641478,1.861093171,-1.724151159,1.531604959,0.749482222,-0.448899743,0.801777423,0
1.075772656,2.177848944,1.288934201,0.602669331,0.792211219,-0.26057325,1.462637221,-2.027311914,1.304711537,-0.966392392,1.080974881,-0.661260711,0
2.170706663,1.492853409,0.999815955,-0.298783167,1.738482149,1.405927998,2.377579164,-2.301880563,1.553535431,-0.129251959,0.444875446,0.955457226,0
0.016890199,0.352771946,1.451561823,-0.188404976,1.57390626,-0.298236076,1.546208595,-2.238389909,2.001915995,-0.380473109,0.717514855,0.100500375,0
0.2174479,0.719093313,1.277549896,-0.261005885,1.236866036,-0.174270174,1.899367729,-1.917010038,1.91598587,0.650670941,-0.165575588,0.833806793,0
0.222342832,0.718217053,1.275570389,-0.256401386,1.226705628,-0.176306679,1.906278008,-1.881817405,1.901799096,0.649023252,-0.171570221,0.827075818,0
0.353249458,0.855564978,1.459139466,-0.079516763,1.314582834,-0.374606311,0.669580843,-1.937667132,1.528690303,0.310545969,0.142260161,0.103549336,0
0.045169438,0.789189908,1.321875539,-0.456021053,1.487932861,-0.165119691,2.099490413,-2.697705461,2.328017871,0.349182478,0.335630298,0.503256027,0
1.041007886,1.958784163,1.125899372,0.582423042,0.718725179,0.023891763,1.972151766,-2.197104928,1.579526115,0.053518051,0.07887752,1.062171451,0
1.093352094,1.967220252,1.1148531,0.629807624,0.614342539,0.003273315,2.083488199,-1.833619773,1.441534751,0.02368872,0.036569028,0.980348985,0
0.768604811,1.792752082,1.098762144,0.379396588,0.917638214,0.071698767,1.468728853,-2.862733594,1.775728789,0.20361276,0.011708888,1.314148481,0
0.252105539,0.740234328,1.272852254,-0.122970721,1.228993153,-0.200976972,2.313608295,-2.094883957,2.219613917,0.395871201,0.141290751,0.513276139,0
-0.70814886,0.941276787,-0.066130938,-0.802393518,2.185845697,-0.677563581,-0.082455098,-2.538384267,1.096794507,1.13240285,-0.146517135,0.73767207,0
1.550356505,2.139604501,1.149450426,1.072588499,1.971832768,1.446666487,1.131682135,-2.902647655,0.671640658,-0.600680441,0.286041756,0.218081928,0
0.132055966,0.916591641,1.418148998,-0.342020583,1.409172111,-0.134451159,2.141171375,-2.473061634,2.222352451,0.559439451,0.107223933,0.828361095,0
1.107681944,1.780097236,0.19022543,0.812629482,0.676081503,-1.09540062,-0.214375407,-2.200225167,1.218796873,0.653456317,-0.420519072,0.410040626,0
0.179043032,0.462517581,1.283553486,-0.2395927,1.689250188,-0.311799782,-0.434140103,-3.328162115,1.895946576,0.652193941,-0.041185768,0.632978411,0
1.294849136,1.104971397,0.057964597,0.659490608,0.816090404,-0.905646673,0.133567955,-2.401722558,0.781958109,0.557110905,0.386150623,0.301302538,0
-0.363452228,2.227696415,0.689432127,-0.52463759,1.531871841,-1.554240468,-0.247770735,-3.267202919,1.844792924,0.307846514,0.686234575,0.479719892,0
1.146650206,2.083177971,1.309157276,0.734758379,0.858911294,-0.164433703,0.670526458,-2.438883106,1.274208054,-0.266375433,0.409503504,0.383689002,0
0.187404026,0.708189549,1.280256807,-0.289121532,1.29972961,-0.162141782,1.824032214,-2.138310835,1.997778188,0.671645883,-0.144010798,0.886245404,0
0.873744913,1.78351606,1.212370418,0.198702568,0.72070412,-0.146404451,1.726474613,-2.568222572,1.972899073,0.174989224,0.235824004,1.205286673,0
0.218973095,0.473977585,1.27819758,-0.202198248,1.605794208,-0.327988236,-0.34014491,-3.035026766,1.786256185,0.626339505,-0.072682251,0.565356028,0
1.095884313,1.954877668,0.517133462,0.887590695,1.129748555,0.214852822,2.074796503,-2.052065696,1.135271877,0.340334165,-0.418719368,0.83154218,0
0.247395447,0.727688316,1.273532967,-0.232960047,1.174274051,-0.186411514,1.969864123,-1.697158527,1.833718077,0.631280114,-0.189197951,0.783090006,0
0.236872381,0.946674152,1.404089746,-0.243860147,1.190100163,-0.176945849,2.387908755,-1.703581345,1.934415175,0.491571556,0.024545666,0.650852338,0
0.283371848,0.83550997,1.468512301,-0.144957054,1.4606308,-0.346276517,0.505089256,-2.450653992,1.720648487,0.355791233,0.197379006,0.221888507,0
0.329910808,0.649185514,1.3468566,-0.098647175,1.37018293,-0.369557865,0.204814665,-2.175363168,1.527779639,0.4604454,-0.028296275,0.281155176,0
0.262459119,0.687275448,1.389221568,-0.162329401,1.509391067,-0.34090197,0.162193788,-2.651850519,1.731712427,0.465795536,0.07864145,0.356131143,0
0.634483669,1.219044662,0.156857851,0.368788515,0.866230448,-0.731518132,0.969821639,-2.237509114,1.635898263,1.064995496,-0.759832793,1.152026715,0
0.855301194,1.576260335,1.098108046,0.184176656,0.766143807,-0.143392511,1.268618715,-2.770725975,1.957801634,0.323240965,0.059272936,1.376161538,0
0.230668228,1.362596722,-0.137034855,0.793511622,1.694926972,-1.103539288,0.212676318,-2.51988547,1.250293599,1.323494121,-0.167663412,0.798653338,0
0.397726555,1.092617081,1.583641893,-0.038929685,1.215385384,-0.387386821,1.221707985,-1.53957956,1.47903859,0.133703447,0.314753686,-0.123390932,0
0.283583539,0.838992823,1.470860896,-0.143849108,1.460753468,-0.346145847,0.506431284,-2.449384419,1.720938775,0.354950573,0.198211134,0.220830287,0
0.329052715,0.984806363,1.541366404,-0.103394994,1.360960558,-0.361691926,0.887986941,-2.07099417,1.639344679,0.235362787,0.288722569,0.051470811,0
0.390766555,0.454593784,1.215318267,-0.040699561,1.248852374,-0.399202626,-0.074631329,-1.796200456,1.292043224,0.560927176,-0.272436893,0.321355553,0
0.297971247,0.876108449,1.344407563,-0.186793488,1.064443401,-0.203863428,2.359672087,-1.282306073,1.738227495,0.509203979,-0.103849021,0.605941334,0
0.254765031,0.431528215,1.099558973,-0.223390741,1.168058636,-0.196198869,1.384105709,-1.740097284,1.716700414,0.825489471,-0.473991212,0.974421738,0
0.242404189,0.726255816,1.274202455,-0.237634353,1.184706049,-0.184387958,1.958114724,-1.733800445,1.847429376,0.634511918,-0.18526089,0.791542804,0
1.053302163,2.025037059,0.804450776,0.814753474,0.97413538,-0.485294377,0.618646248,-2.352856215,1.165956387,0.132873663,0.043658233,0.230522846,0
1.134921663,1.168041906,1.258163481,-0.047251323,0.835825762,-0.547269787,-0.566632847,-3.230504397,2.053865514,0.251247131,0.46660924,0.907660193,0
0.832464708,2.013420241,0.836880211,0.353793522,1.02185384,-0.862326554,0.87178393,-3.184245362,1.948333056,-0.375673677,0.972993268,-0.455852182,0
4.366390828,-0.282225473,0.641567617,-2.719044642,2.301325158,1.868013018,-0.16140644,-1.52136038,1.469544875,0.068405789,0.907402703,0.682999106,0
4.366390828,-0.282225473,0.641567617,-2.719044642,2.301325158,1.868013018,-0.16140644,-1.52136038,1.469544875,0.068405789,0.907402703,0.682999106,0
4.366390828,-0.282225473,0.641567617,-2.719044642,2.301325158,1.868013018,-0.16140644,-1.52136038,1.469544875,0.068405789,0.907402703,0.682999106,0
4.366390828,-0.282225473,0.641567617,-2.719044642,2.301325158,1.868013018,-0.16140644,-1.52136038,1.469544875,0.068405789,0.907402703,0.682999106,0
1.045750903,1.860376892,1.720320418,0.328979775,0.543109471,-0.405476775,0.297852555,-2.463292,1.452365161,-0.238130904,0.60025336,0.60583016,0
0.307953763,0.87897345,1.343068586,-0.177444875,1.043579406,-0.207910542,2.383170886,-1.209022236,1.710804897,0.50274037,-0.111723141,0.589035738,0
1.077787106,1.144441967,0.211622977,0.244581874,1.155619103,-0.466509971,1.46178826,-2.385503877,1.898800509,0.847998545,-0.424020361,1.009029371,0
3.610374961,-0.208764626,0.880737616,-1.84655572,1.449704647,0.765256313,-0.379049629,-1.59744553,1.918907441,0.263934069,0.865796146,0.697335724,0
0.363539991,0.864221592,1.461459102,-0.068990397,1.293569918,-0.378509806,0.699260789,-1.861664436,1.502033469,0.301657585,0.13727574,0.083863697,0
-0.650986566,-0.342744704,0.147451606,0.411074179,1.204486124,-0.451910893,1.939842295,-2.49823904,2.457961065,0.35852614,0.313495533,0.120325525,0
0.383197005,0.864159981,1.455122536,-0.051470924,1.251990849,-0.386747651,0.740077237,-1.717815621,1.44642251,0.291155142,0.118637799,0.052832548,0
0.279875914,1.332419744,0.438335913,0.194264691,0.851629628,-0.624903838,1.68161851,-1.705280797,1.683421707,0.744841623,-0.516901837,0.878575686,0
0.363231974,0.858429979,1.457800489,-0.07016815,1.293718839,-0.378653424,0.693079641,-1.864383295,1.501267706,0.30408236,0.134386041,0.08664374,0
1.168484073,2.104845958,1.299831686,0.607905462,0.962565977,-0.124343917,0.564821475,-2.762567698,1.395224175,-0.242443111,0.446914077,0.450047502,0
2.812685287,0.524183609,0.731593304,-2.576666874,1.782862977,1.277527359,1.409278584,-1.360836484,1.355627974,0.327745572,0.324984654,1.313819847,0
0.211200927,0.569364679,1.192592085,-0.265533066,1.254479232,-0.175109916,1.585539311,-2.010999668,1.88515015,0.753404605,-0.299014025,0.945471078,0
0.876245769,1.846850714,1.240651421,0.53423748,1.055829953,-0.119052535,0.028513072,-3.112895696,1.44192754,-0.070297847,0.274473972,0.68070614,0
2.300894438,-5.329976183,4.007682805,-3.968592618,-0.486096552,-4.624984954,5.588723915,-7.148242636,-6.210257747,-3.599540209,-4.830324242,-0.64909012,1
4.040934145,-0.674145647,0.864310499,-2.218065972,1.471721309,0.850144272,-0.504359061,-1.427296966,2.164596425,0.364066826,1.025668492,0.719312896,0
-0.44623973,0.640138556,-0.243382477,-0.604961786,0.785929485,0.104747089,0.416298299,-2.648993515,0.898346827,0.531754145,1.392187566,-1.537860137,0
-0.861163725,1.067027449,0.609395304,-0.507897119,2.499520346,-0.904686759,0.12144771,-2.033292948,0.963307593,-0.114992749,0.89461405,-0.301862199,0
0.642004705,2.01677568,1.884795836,-0.034130463,1.100402506,-0.238293339,-0.644523794,-2.273428654,0.683995541,0.846953527,-0.250246286,0.246097724,0
0.064387883,2.364787603,-0.512452417,0.162397049,1.553597082,-1.180093512,0.429502897,-2.838609543,1.104209962,0.813359082,0.18373136,0.715722991,0
1.780075167,0.994666602,2.946676135,0.813744711,-0.817472197,0.215565819,0.014455481,-2.657696036,1.994406376,-0.207018241,0.828265027,0.239971541,0
-0.930783527,0.855498597,-0.004075195,-0.623307201,2.039506308,-0.745919242,0.070234505,-2.059601914,0.938632976,1.103100559,-0.195862808,0.647283771,0
-0.722555097,-0.956865348,-1.422518848,-1.216706086,0.708789256,0.178041287,0.581316193,-3.013516099,1.109559266,0.874308425,0.912615101,-1.049893518,0
-1.025389157,2.052686258,0.909000167,-1.423085276,3.083057444,-0.828906386,1.444917125,-1.046749099,0.368219217,-0.182941945,0.971071649,0.463816457,0
0.648581931,2.351564002,1.064902001,0.372607479,1.235178229,-0.347766005,1.865466505,-2.673439638,1.674416242,-0.779194636,0.989763694,0.240539714,0
0.052301433,0.951054927,-0.337060136,-0.141296923,0.5314327,0.129831741,-0.433911686,-3.841862581,1.141550754,0.263587046,1.578832847,-0.892256544,0
-0.601232735,0.712000405,-0.292343119,-0.754559153,0.660182301,0.296674764,2.12861699,-2.417132322,1.306022687,0.716787242,1.271939136,-0.985318445,0
-1.700356637,2.444681135,-0.500963452,-0.24305951,2.204698342,0.491798341,2.244564948,-2.172107422,0.385314625,0.786113614,-0.873447609,0.791679559,0
-0.586258961,0.716297906,-0.294351584,-0.740536233,0.628886308,0.290604094,2.163865187,-2.307206566,1.264888791,0.707091828,1.260127955,-1.010676839,0
0.13849444,2.241991705,0.192531828,-0.203041556,1.831226571,-1.128792135,-0.719205515,-3.315868114,1.250352769,0.460439209,0.073650283,0.425169201,0
1.054362777,1.433859763,0.635014325,0.330956271,0.68532892,-0.550067272,2.493955587,-2.369448574,1.455120379,0.286447159,0.840044053,0.762648822,0
-0.8888601,0.73725831,-1.865823749,-0.927642382,3.544704326,-1.933386482,2.703980097,-0.881343469,1.622379121,-1.26359065,1.061108471,0.336198378,0
0.299553438,0.741985341,0.702986681,-0.175030369,0.983251762,-0.32569258,2.912136191,-1.053172464,1.820307182,0.096661283,0.385003593,-0.345011517,0
2.426432806,-5.234513296,4.416661243,-3.878088455,-0.166199039,-5.009248502,4.675729419,-8.167188052,-6.763334391,-3.81175841,-3.754128066,-1.049177402,1
-0.357753133,-1.1803023,0.584367844,-0.34263878,1.440620677,-0.455264867,0.407263981,-2.264920295,1.658419813,-0.11174235,0.225709905,0.226272174,0
0.777433891,-0.163802135,1.106953323,0.362595495,0.987241668,-0.990670014,1.482963641,-2.068090586,0.286208719,0.297574382,1.622226153,0.210926479,0
1.223893726,1.768979538,0.998499254,0.267602051,1.552573865,-0.359330118,-0.496899007,-2.024312367,0.704649499,-0.337585864,0.409740193,0.630196159,0
0.517004916,0.459859511,0.890115657,0.052501495,1.194716859,-0.678312729,1.014981675,-1.842324822,0.986056352,0.413157859,0.678835539,-0.122994458,0
1.545358078,1.286802201,1.014385165,-0.154480558,1.588282265,-0.262803273,-0.618430977,-1.844188383,0.952285546,-0.228344934,0.569512069,0.645158926,0
-0.710720265,0.157031734,-0.502433359,-0.566546458,0.689743043,0.074076369,0.033590338,-2.916544672,1.022092478,0.700065747,1.213003852,-1.626502506,0
1.224005333,1.651843735,0.347718443,0.11414677,0.712801502,-1.101531795,0.664082684,-1.929580234,1.646279354,0.24684946,0.496241595,0.17873876,0
1.459641581,-1.43047492,1.845200198,0.725734786,0.743989126,-1.939043801,1.87592239,-2.656851053,-2.06740331,0.976883425,3.404692617,1.529913005,0
0.672569857,-0.298802018,1.102861122,0.514531331,0.898890509,-0.355547386,0.021011591,-1.98865801,1.731401994,-0.052718408,0.052457776,0.043094985,0
1.19960288,1.568963706,-0.233186087,0.784834249,0.62242392,-1.383384872,1.015196711,-1.915965311,0.835993265,0.250685753,0.691265379,-0.502008652,0
0.644825202,1.945752297,1.08012627,-0.495286787,1.46892484,-0.901807708,-0.66130207,-3.265020385,1.597269199,0.015714672,0.812365062,0.62411604,0
0.511735741,0.640109096,3.184860885,-0.030346137,0.935139428,-0.401658491,0.866061932,-2.088651107,0.08490569,0.025130986,1.824610933,-0.357540397,0
0.328200653,-0.036416586,0.51397704,-0.191075759,1.262859088,-0.45802451,1.394643697,-2.407638067,1.437669115,1.024940397,0.098774231,0.951714747,0
0.646863847,3.42556265,2.943163211,-0.398035267,0.983210849,-0.302560832,1.14087091,-1.808610327,0.731108145,-0.47379904,1.158681143,0.274071719,0
-0.957676416,0.536560267,-1.16155439,-1.184400133,-0.354307212,1.070295917,0.455658702,-4.035697653,1.428857445,-0.659233517,1.598245656,-0.049268211,0
2.772820896,-1.24309845,0.847615934,2.418848817,3.798317002,3.530700813,4.729479511,-2.764958709,-4.567407699,-0.281705608,2.530675561,1.352506564,0
0.180586816,2.728086194,-1.790850251,0.250570111,2.485918956,-1.908073707,2.262523088,-2.02809187,1.402063027,-0.47173292,0.422291562,0.702627299,0
3.136739527,-2.319859828,0.871222456,-0.96346771,0.7589736,0.660775752,1.540641186,-0.739760202,3.190132844,-0.083543727,1.244020092,0.330964494,0
2.124754418,0.617368485,2.607764346,0.005644965,0.838842136,1.648544986,-0.134921919,-3.094621543,1.572297902,-0.091125285,0.644799515,0.000765907,0
0.047676518,-0.238099754,-0.664821347,0.156443237,2.522741973,-1.363920153,0.053407707,-2.01387439,1.740379487,-0.989504773,0.693603642,0.166156399,0
-5.81030798,1.269261558,1.757796121,-4.604293981,2.17461295,0.267473338,0.734459496,-1.979827311,0.982618315,0.839842673,0.405851935,-0.268026184,0
0.410395877,-0.175234219,-1.577983841,1.400104856,1.98332005,-2.174750109,-0.397551672,-2.165487305,1.927949021,-0.654890676,0.527030614,0.392639756,0
0.262309544,0.859413001,1.324325872,-0.342963166,1.300572021,-0.172315393,2.432437066,-2.305207833,2.305493255,0.229765276,0.415073779,0.105595379,0
0.282535448,1.753016672,2.797753867,-0.821849986,1.109367781,0.245912576,2.105763158,-1.467332915,1.245719465,0.432738672,0.415997758,0.044862569,0
-0.980463212,2.577243666,-0.253369862,1.194870922,2.885660921,2.058000481,2.956917564,-2.976842121,-0.076946357,-0.940144845,-0.232743952,-0.569519365,0
2.001485266,-4.769751832,3.819194585,-3.059245032,0.415382113,-3.955812344,3.572054816,-7.186451591,-5.249304549,-2.641473109,-1.31205856,-0.391716051,1
0.677925457,0.678734054,2.701862464,0.333748508,0.338515603,0.269507357,0.56786355,-2.40777656,1.835955405,0.644534666,0.145209111,-0.562462768,0
1.752148723,1.378459153,2.922510025,0.611104743,-1.180265418,0.115349335,2.400131813,-2.060605374,2.511316891,-0.477733443,1.185673011,0.179426203,0
-3.642574155,-0.00128252,-1.975999388,-0.636359,2.670853927,-1.650688838,2.705636718,-0.842083827,1.523600137,-3.791869139,2.369959818,0.285847566,0
-0.420661397,2.8116933,0.596092379,0.748123433,1.036262979,-1.089626075,2.31319112,-1.440863095,0.973558974,0.172513376,0.048529879,0.553978044,0
1.318529639,1.329336952,-0.270156103,0.705444655,1.153657356,0.304178233,1.718174981,-1.984503708,1.287816231,0.46609446,-0.359982853,0.574438386,0
0.904147139,1.570141098,-0.039293288,0.231566921,0.972586128,-0.854345817,1.389585465,-2.536710094,1.828878006,-1.06453833,1.579337916,-1.940513665,0
0.408354153,1.592756512,-0.345563101,0.326441011,0.682048661,-0.693707841,2.085263166,-1.312038667,1.421180347,0.759411938,-0.436260392,0.262711208,0
0.506456235,1.689555358,1.619169173,-0.783598281,1.707502729,-0.70632903,0.593943377,-0.748511513,0.683899503,-1.010610549,1.107997119,-0.14822346,0
0.328495312,0.062466336,1.354441295,0.207110223,0.923161409,-0.106872072,2.381057284,-2.389023966,2.582197747,-0.275715936,0.606740738,0.091732392,0
-2.516521123,2.44200628,1.335336468,-0.542129317,1.091569243,-1.057505627,0.510806266,-3.47232666,1.559946638,-0.078923738,1.290842914,-1.299209723,0
0.525912707,0.438772838,1.259805659,0.140399879,1.059027568,-0.439675011,1.006491373,-1.514008562,1.583235354,-0.336352485,0.507571002,-0.493306026,0
-0.405044486,-0.112364288,-0.752027794,-0.488590237,0.109405462,0.479369129,1.164825447,-2.172394903,1.64186985,-0.838929755,0.020486172,1.97786199,0
1.520975587,1.644143066,1.187895573,0.5259932,0.866321512,0.399069515,1.381089224,-1.945644794,1.311163874,-0.860117581,1.053851961,-0.221042596,0
-0.588713378,1.073775598,0.321855137,-0.878358685,2.469380296,-0.636428855,1.305750837,-2.129650997,1.361063073,0.219669949,0.591376149,0.428977172,0
0.034043195,3.20058575,-1.392080644,-0.24132366,1.555247048,-0.366240571,-0.585795549,-2.845279963,0.043175702,-1.143088301,0.370772177,1.354389894,0
0.567632678,0.648668874,1.301772133,0.138635748,1.073898209,-0.426527088,0.880318178,-1.351335125,1.416836658,0.06230072,0.156569737,-0.107945603,0
-1.995879314,2.947883212,3.565159634,-1.595375127,0.933610338,0.722662788,-0.448365816,-3.859634251,1.304079039,0.666169053,0.201712469,1.591307569,0
0.793674158,1.479493943,0.85864169,0.355417279,0.601516674,-0.566838971,0.011737195,-2.995589578,0.847027935,-0.292131238,1.048442136,0.304002564,0
0.087357872,0.069277192,1.740198633,-1.224383321,1.263741938,0.18111708,0.218405302,-2.517397152,1.163550058,0.918914312,-0.182179992,0.51973778,0
0.471883723,2.642984047,0.956567219,0.14984458,2.028725275,-1.460231617,-0.198563358,-1.909285323,0.660742092,-1.098247205,1.38776113,-1.031046163,0
0.981366818,1.532879226,1.366852189,0.716854988,1.154372309,-0.269427914,-0.011798428,-2.543566546,1.194636861,-1.192647896,1.072245049,-0.279923757,0
0.38385185,0.444345149,0.728159234,-0.17399702,1.024187883,-0.534113036,2.832575568,-1.393311643,1.332186591,0.344722756,0.742187813,-0.002885739,0
1.138197587,1.90376224,0.926782682,0.415260201,1.417322332,0.08674794,0.314810094,-2.366631656,0.90330442,-0.038394863,0.057538686,0.764451215,0
0.159236067,0.6474871,0.794142844,-0.180949202,1.511754726,-0.446960971,1.000362182,-2.641558056,1.951458848,-0.106632073,0.795801119,-0.528360168,0
1.172346042,1.336843215,-0.260400684,0.248629519,0.940086364,-1.128593466,0.594120748,-2.778045498,2.111298612,0.153302719,0.709978698,-0.389262373,0
0.876160896,0.062694591,1.05190671,0.73639658,0.713953071,-0.163960909,-0.194755078,-2.341141028,1.728592571,-0.388926954,0.239469883,0.336456356,0
0.084726963,0.163469965,0.960183362,-0.629137187,1.642840526,-1.158844176,3.17049002,-1.406385995,0.247919241,-0.980505283,2.837702024,-1.102591963,0
-0.106426735,3.7479911,-0.143712039,-0.56114801,3.140344305,-1.265700146,-0.489278802,-2.847639525,0.049525508,-0.332771145,1.047029488,0.152527428,0
-2.760715882,2.757653304,-0.159256676,0.012529094,5.988122293,3.246319788,2.489452817,-2.025623736,-2.240442311,-0.919502372,0.123506615,-0.891271686,0
1.15559162,1.602664631,-0.166634941,1.093564218,1.545705289,0.215232589,0.133087434,-2.908190816,0.79108119,0.155597653,-0.252796154,0.076882475,0
0.017737517,1.43017261,1.794834213,0.639220625,0.948257758,-0.584084623,0.371032855,-2.262623937,1.390399922,-1.195385071,1.313079253,-0.391534399,0
-0.05579973,2.311400564,-2.534644327,0.580073531,3.137776466,-1.601092711,0.789599181,-2.651980754,0.910340972,0.049032528,0.119133084,0.493390708,0
0.071855981,0.174214302,-0.17141195,-0.250879051,1.365667652,-0.38378195,1.652991823,-1.992137649,1.859221668,0.673402147,-0.110187835,0.565339236,0
0.30404545,-6.17E-05,-2.225267119,-0.07584734,-1.458973594,0.569820936,-0.067101192,-2.823400805,1.264650525,-0.488689947,1.009715123,0.097079082,0
0.408614828,0.539771796,1.351776293,0.013381575,1.325184637,-0.382555557,0.97326796,-2.418417573,1.980513865,-0.342571667,0.734544411,-0.366912054,0
1.364176798,1.314187031,-1.227391306,0.374062341,1.860135711,-0.170062879,0.882894959,-2.073140169,1.047426692,0.234640342,0.256543038,-0.67265437,0
-0.89328145,3.047174535,-3.144957035,-0.468624724,4.532903303,-2.798398782,0.841766264,-1.371798211,0.234352704,-0.786801642,0.370923271,1.219499934,0
0.374990876,0.547094061,1.061986213,-0.174811159,1.348271941,-0.489797423,0.284728835,-1.79528167,1.406788475,0.242959488,0.088707471,-0.237790041,0
0.345532685,2.952168973,0.010446568,-1.042735811,2.455842897,-1.561247083,0.610730993,-1.852772434,0.714487488,-0.058936087,1.002875215,0.560994802,0
-0.973335747,1.804317677,-1.559494713,0.051633857,-0.88257128,0.397395801,0.175491986,-3.984395069,0.875711876,-0.211804347,1.125743182,0.971038568,0
0.860558423,1.520281229,1.823284054,-0.059673437,0.997702728,-0.574439822,0.850734673,-1.719250758,1.544680635,-1.238604471,1.502465003,-0.724707914,0
0.539518119,-0.005998562,1.264500113,0.353886171,1.062205956,-0.357286871,0.740145017,-2.415178765,2.105210958,-0.520436655,0.720744999,-0.497782979,0
2.675077951,0.550280977,-0.223739483,0.005128816,3.163441271,2.397743498,2.116644997,-1.758214122,0.921128272,-0.816949327,0.946840122,-0.187132406,0
-1.906277341,-0.635811347,0.067108669,-1.056815769,0.72862132,0.216076539,0.282077824,-2.586562079,1.282596707,-0.854097169,0.088257339,2.180610616,0
1.130155678,1.761166211,1.423952141,0.509444237,0.477862731,-0.527181441,1.021265647,-2.255135964,1.701647484,-0.781634967,0.99502417,-0.105120968,0
-3.507301923,2.762460377,-2.486338257,-1.489847019,4.418709663,-3.102067376,1.49955949,-0.831571384,0.604084642,-1.401766582,1.172124036,0.356623707,0
0.00719288,0.115668683,-0.042667572,-0.2558952,1.866601112,-0.505979786,-0.326676927,-3.529178488,1.978009692,0.55479271,0.227182742,0.268515697,0
0.370471618,1.762221336,-0.613561043,-1.430104026,1.507596873,-1.848278918,1.504162451,-0.73269667,1.270708549,0.593250486,0.269316388,0.095420329,0
1.14825974,1.201147219,0.435811093,0.339666841,0.871906594,-0.358670792,1.898467086,-2.850009985,1.527569539,0.423247764,0.675590198,1.018915833,0
1.465051588,-0.777804527,1.992142899,-0.250812441,-0.164770374,-0.973902922,2.001711068,-1.577467916,1.715249935,0.247745812,1.916336848,1.449870093,0
1.449307909,-1.433463265,1.846628529,0.716532141,0.764840165,-1.935047921,1.852425168,-2.730130359,-2.039955809,0.983361543,3.412569999,1.546841139,0
1.858849562,-1.298109418,1.370522579,-0.322912269,-0.064829725,-1.176796511,1.72080203,-1.385888664,1.942134402,0.689029137,1.700735483,1.381864953,0
-0.198121359,1.348483319,1.77316573,-0.821073867,2.326959391,-0.655991509,1.708649329,-0.940395041,0.992772459,-1.260331165,1.562508998,-0.996531923,0
2.102621266,-2.001822438,1.9199156,0.544273019,0.680662457,-1.799687888,1.620252741,-2.680884027,-1.892341669,0.902178815,3.692856638,1.75253521,0
-0.586859274,1.026220301,-1.393729771,-0.984397477,2.733602425,-1.382950985,2.585386983,-0.670265676,1.282068958,0.020176609,0.138931451,0.880880405,0
0.097334715,0.736392621,1.609627635,-0.136639298,1.922144251,-0.55098977,0.033889537,-2.213798087,1.38252086,-0.455607944,0.773600095,-0.058400561,0
3.261584548,-4.137421983,2.357096252,-3.513686871,-1.207166361,-6.234561332,5.450746067,-7.333714067,-6.608068252,-2.60247787,-4.835112052,-0.553026089,1
-0.068954601,0.689428776,0.174821036,-0.291947616,1.763500341,-0.583273079,0.619036175,-2.590199824,1.686979212,0.410100464,0.400605126,-0.06580139,0
